soft_combat,soft_collect,soft_explore,delta_combat,delta_collect,delta_explore,anfis_teacher_output
0.1771855598828773,0.6045798059844708,0.2182346341326519,-0.6907325466718879,0.5211939898799463,0.1695385567919416,0.7934535735309554
0.1909089713228858,0.6042804663829686,0.2048105622941455,0.0137234114400085,-0.0002993396015021,-0.0134240718385063,0.9092217572920177
0.1828614046603459,0.5540380328697637,0.2631005624698903,-0.0080475666625398,-0.0502424335132049,0.0582900001757447,0.9002998043041489
0.0724857017815737,0.0905378333359617,0.8369764648824646,-0.1103757028787722,-0.463500199533802,0.5738759024125744,0.8375399835723445
0.535070791646898,0.3249796413935009,0.1399495669596011,0.4625850898653242,0.2344418080575391,-0.6970268979228634,1.0264434530330298
0.1824787012029078,0.61176619460602,0.2057551041910721,-0.3525920904439902,0.2867865532125191,0.065805537231471,0.8499474044942121
0.1813144028973884,0.5652511873198672,0.2534344097827443,-0.0011642983055193,-0.0465150072861527,0.0476793055916721,0.9020909337970017
0.1883070541146119,0.5074112690499276,0.3042816768354605,0.0,0.0,0.0,0.9034038318595207
0.7721987226010503,0.1471504306052241,0.0806508467937256,0.5838916684864384,-0.3602608384447034,-0.2236308300417347,1.032233715275283
0.5755587669310036,0.2897224718051425,0.1347187612638538,-0.1966399556700466,0.1425720411999184,0.0540679144701281,0.891781398765311
0.1798756259131122,0.3406273366056324,0.4794970374812554,-0.3956831410178913,0.0509048648004898,0.3447782762174016,0.8212187289485331
0.1878900521410697,0.5118405848041153,0.300269363054815,0.0080144262279575,0.1712132481984829,-0.1792276744264404,0.913671068849514
0.0724857017815737,0.0905378333359617,0.8369764648824646,-0.115404350359496,-0.4213027514681536,0.5367071018276496,0.8386441264794822
0.7056926512424967,0.1698695703676057,0.1244377783898976,0.6332069494609229,0.0793317370316439,-0.7125386864925669,1.0601025494417697
0.1909938074562177,0.460975822471084,0.3480303700726982,-0.514698843786279,0.2911062521034783,0.2235925916828006,0.8138143850439856
0.1911200024964439,0.4516414719314942,0.3572385255720617,0.0001261950402262,-0.0093343505395898,0.0092081554993634,0.9014861658137615
0.6501182538687689,0.2001195768820057,0.1497621692492254,0.4589982513723248,-0.2515218950494884,-0.2074763563228363,1.0057354205992644
0.7596274984456606,0.1528891734231863,0.0874833281311529,0.1095092445768917,-0.0472304034588194,-0.0622788411180724,0.952300928836329
0.1902997880402011,0.4797951593585632,0.3299050526012355,-0.5693277104054594,0.3269059859353769,0.2424217244700825,0.805194597159248
0.1792240101314174,0.5805846880641375,0.240191301804445,-0.0110757779087837,0.1007895287055742,-0.0897137507967904,0.9077875422046455
0.1847984212620739,0.3668806311812786,0.4483209475566474,0.0055744111306565,-0.2137040568828588,0.2081296457522024,0.889371987805772
0.6960882113932495,0.1995055004989798,0.1044062881077706,0.5112897901311756,-0.1673751306822988,-0.3439146594488767,1.0236005413046172
0.3926618242926934,0.3817336125145793,0.2256045631927272,-0.3034263871005561,0.1822281120155995,0.1211982750849565,0.8623644642565946
0.7089938514578461,0.1848761296254201,0.1061300189167336,0.3163320271651527,-0.1968574828891592,-0.1194745442759935,0.9835993847793846
0.1843613323000498,0.5427454586940778,0.2728932090058724,-0.5246325191577963,0.3578693290686576,0.1667631900891387,0.8171546196436994
0.1774701845914561,0.5964264570072944,0.2261033584012494,-0.0068911477085936,0.0536809983132166,-0.0467898506046229,0.9066215270055629
0.8642526276827115,0.0854216606329258,0.0503257116843627,0.6867824430912554,-0.5110047963743685,-0.1757776467168867,1.0498665825563103
0.1825568963867641,0.5562673287243304,0.2611757748889054,-0.6816957312959473,0.4708456680914045,0.2108500632045427,0.7916701397541841
0.5170505426638208,0.306887741176165,0.1760617161600143,0.3344936462770566,-0.2493795875481653,-0.0851140587288911,0.9748299200997558
0.3759303151955503,0.4419736913668977,0.1820959934375519,-0.1411202274682704,0.1350859501907327,0.0060342772775376,0.8931045848205779
0.1855736680092268,0.3718994759481756,0.4425268560425975,-0.1903566471863234,-0.0700742154187221,0.2604308626050456,0.8575721008308904
0.1910070416209883,0.4603435413214474,0.3486494170575643,0.0054333736117614,0.0884440653732717,-0.0938774389850332,0.9076896771441285
0.754668970821316,0.1438019733157225,0.1015290558629614,0.5636619292003278,-0.3165415680057248,-0.2471203611946028,1.0290461945967433
0.8330574566423141,0.1014371684283446,0.0655053749293412,0.0783884858209981,-0.0423648048873778,-0.0360236809336202,0.9499165939376429
0.1775245793662206,0.5813653878731876,0.2411100327605917,-0.6555328772760934,0.4799282194448429,0.1756046578312504,0.7977575177088545
0.3954320571489675,0.4403884780469027,0.1641794648041296,0.2179074777827469,-0.1409769098262848,-0.0769305679564621,0.9524245484070699
0.1882607307487029,0.3929937207410733,0.4187455485102238,-0.2071713264002646,-0.0473947573058293,0.2545660837060941,0.8561640596292971
0.1673449921085211,0.2935051288734664,0.5391498790180125,-0.0209157386401817,-0.0994885918676069,0.1204043305077887,0.8863617259923838
0.1740623234873608,0.316533625041891,0.5094040514707481,0.0067173313788397,0.0230284961684246,-0.0297458275472644,0.899175262479561
0.7926491929955906,0.1280585831638499,0.0792922238405595,0.6185868695082297,-0.1884750418780411,-0.4301118276301885,1.0486208228123508
0.3636516703229414,0.4752637493954157,0.1610845802816428,-0.4289975226726492,0.3472051662315658,0.0817923564410832,0.8462742831815167
0.177589623830238,0.3305248423878074,0.4918855337819546,-0.1860620464927033,-0.1447389070076084,0.3308009535003118,0.8528976642908297
